"ppn"	"mv"	"trial"	"blk"	"hnd"	"tfac"	"fac"	"prmt"	"ttype"	"xr"	"r"	"cor"	"rt"	"re"	"target"	"contingency_aware"	"contingency_correct"
"3707"	29	"m"	123	4	2	1	3	216	0	5	5	1	454	6	"onsympathiek"	0	4
"3708"	29	"m"	124	4	2	1	1	216	1	6	6	1	385	1	"mooi"	0	4
"3709"	29	"m"	125	4	2	1	6	216	0	5	5	1	544	7	"stug"	1	1
"3710"	29	"m"	126	4	2	2	0	216	1	6	6	1	772	7	"sympathiek"	0	4
"3711"	29	"m"	127	4	2	1	1	216	1	6	6	1	627	1	"aangenaam"	0	4
"3712"	29	"m"	128	4	2	2	5	216	1	6	6	1	465	7	"lief"	0	4
"3841"	31	"v"	1	1	1	2	7	216	0	6	6	1	1094	1	"onsympathiek"	0	4
"3843"	31	"v"	3	1	1	2	1	216	0	6	6	1	789	1	"stug"	0	4
"3844"	31	"v"	4	1	1	2	1	216	0	6	6	1	774	7	"onsympathiek"	0	4
"3845"	31	"v"	5	1	1	1	2	216	0	6	6	1	768	1	"irritant"	0	4
"3846"	31	"v"	6	1	1	1	3	216	1	5	5	1	691	1	"liefhebbend"	0	4
"3847"	31	"v"	7	1	1	1	5	216	1	5	5	1	498	7	"vriendelijk"	0	4
"3849"	31	"v"	9	1	1	1	5	216	0	6	6	1	747	7	"humeurig"	0	4
"3850"	31	"v"	10	1	1	2	1	216	0	6	6	1	582	6	"irritant"	0	4
"3851"	31	"v"	11	1	1	2	0	216	0	6	6	1	732	6	"onvriendelijk"	0	4
"3852"	31	"v"	12	1	1	2	6	216	1	5	5	1	954	1	"sympathiek"	0	4
"3853"	31	"v"	13	1	1	2	6	216	0	6	6	1	1104	1	"onaardig"	0	4
"3854"	31	"v"	14	1	1	2	7	216	1	5	5	1	717	6	"lief"	0	4
"3855"	31	"v"	15	1	1	1	2	216	0	6	6	1	626	7	"onaardig"	0	4
"3856"	31	"v"	16	1	1	2	0	216	1	5	5	1	833	1	"aangenaam"	0	4
"3857"	31	"v"	17	1	1	1	4	216	1	5	5	1	706	7	"vriendelijk"	0	4
"3858"	31	"v"	18	1	1	2	0	216	1	5	5	1	543	1	"vriendelijk"	0	4
"3859"	31	"v"	19	1	1	2	6	216	0	6	6	1	975	1	"onaardig"	0	4
"3860"	31	"v"	20	1	1	1	2	216	0	6	6	1	908	1	"onaardig"	0	4
"3861"	31	"v"	21	1	1	1	4	216	1	5	5	1	730	7	"sympathiek"	0	4
"3863"	31	"v"	23	1	1	2	1	216	0	6	6	1	852	1	"onaardig"	0	4
"3864"	31	"v"	24	1	1	1	2	216	1	5	5	1	695	1	"sympathiek"	0	4
"3865"	31	"v"	25	1	1	2	0	216	0	6	6	1	912	6	"humeurig"	0	4
"3866"	31	"v"	26	1	1	2	1	216	1	5	5	1	567	1	"vriendelijk"	0	4
"3867"	31	"v"	27	1	1	1	2	216	1	5	5	1	774	1	"liefhebbend"	0	4
"3868"	31	"v"	28	1	1	1	5	216	0	6	6	1	636	1	"onvriendelijk"	0	4
"3869"	31	"v"	29	1	1	2	0	216	0	6	6	1	1031	1	"onaardig"	0	4
"3870"	31	"v"	30	1	1	2	0	216	0	6	6	1	790	7	"onsympathiek"	0	4
"3871"	31	"v"	31	1	1	2	1	216	1	5	5	1	780	1	"vriendelijk"	0	4
"3872"	31	"v"	32	1	1	1	2	216	0	6	6	1	925	10	"stug"	0	4
"3873"	31	"v"	33	2	1	1	2	216	1	5	5	1	969	1	"aangenaam"	0	4
"3874"	31	"v"	34	2	1	2	0	216	0	6	6	1	1086	6	"onsympathiek"	0	4
"3875"	31	"v"	35	2	1	2	0	216	1	5	5	1	677	6	"mooi"	0	4
"3876"	31	"v"	36	2	1	2	7	216	0	6	6	1	769	1	"humeurig"	0	4
"3877"	31	"v"	37	2	1	1	3	216	0	6	6	1	963	6	"irritant"	0	4
"3878"	31	"v"	38	2	1	1	4	216	0	6	6	1	714	1	"humeurig"	0	4
"3879"	31	"v"	39	2	1	2	7	216	1	5	5	1	782	7	"mooi"	0	4
"3880"	31	"v"	40	2	1	1	2	216	1	5	5	1	725	1	"vriendelijk"	0	4
"3881"	31	"v"	41	2	1	1	3	216	1	5	5	1	609	6	"mooi"	0	4
"3882"	31	"v"	42	2	1	2	1	216	0	6	6	1	1136	7	"humeurig"	0	4
"3883"	31	"v"	43	2	1	1	5	216	1	5	5	1	788	7	"vriendelijk"	0	4
"3884"	31	"v"	44	2	1	2	6	216	1	5	5	1	923	1	"liefhebbend"	0	4
"3885"	31	"v"	45	2	1	2	7	216	0	6	6	1	811	1	"irritant"	0	4
"3886"	31	"v"	46	2	1	2	0	216	0	6	6	1	1142	7	"onaardig"	0	4
"3887"	31	"v"	47	2	1	1	4	216	1	5	5	1	824	7	"liefhebbend"	0	4
"3888"	31	"v"	48	2	1	2	0	216	1	5	5	1	655	1	"lief"	0	4
"3889"	31	"v"	49	2	1	2	1	216	1	5	5	1	578	6	"aangenaam"	0	4
"3890"	31	"v"	50	2	1	2	7	216	0	6	6	1	779	1	"irritant"	0	4
"3891"	31	"v"	51	2	1	2	7	216	0	6	6	1	769	1	"stug"	0	4
"3892"	31	"v"	52	2	1	2	6	216	1	5	5	1	902	7	"vriendelijk"	0	4
"3893"	31	"v"	53	2	1	2	6	216	1	5	5	1	776	7	"aangenaam"	0	4
"3894"	31	"v"	54	2	1	1	2	216	1	5	5	1	717	7	"liefhebbend"	0	4
"3895"	31	"v"	55	2	1	2	1	216	0	6	6	1	754	7	"stug"	0	4
"3896"	31	"v"	56	2	1	2	6	216	1	5	5	1	595	1	"aangenaam"	0	4
"3897"	31	"v"	57	2	1	2	1	216	0	6	6	1	628	1	"stug"	0	4
"3898"	31	"v"	58	2	1	1	3	216	0	6	6	1	722	7	"stug"	0	4
"3899"	31	"v"	59	2	1	1	5	216	0	6	6	1	867	7	"onaardig"	0	4
"3900"	31	"v"	60	2	1	1	4	216	1	5	5	1	700	1	"aangenaam"	0	4
"3901"	31	"v"	61	2	1	2	6	216	0	6	6	1	645	1	"irritant"	0	4
"3902"	31	"v"	62	2	1	2	6	216	0	6	6	1	512	1	"onaardig"	0	4
"3903"	31	"v"	63	2	1	1	5	216	1	5	5	1	662	6	"liefhebbend"	0	4
"3904"	31	"v"	64	2	1	1	2	216	1	5	5	1	542	7	"lief"	0	4
"3905"	31	"v"	65	3	1	1	3	216	0	6	6	1	643	7	"irritant"	0	4
"3906"	31	"v"	66	3	1	1	4	216	0	6	6	1	536	7	"irritant"	0	4
"3907"	31	"v"	67	3	1	2	6	216	1	5	5	1	560	7	"liefhebbend"	0	4
"3908"	31	"v"	68	3	1	1	2	216	1	5	5	1	590	1	"lief"	0	4
"3909"	31	"v"	69	3	1	1	5	216	1	5	5	1	721	7	"liefhebbend"	0	4
"3910"	31	"v"	70	3	1	2	7	216	1	5	5	1	661	6	"aangenaam"	0	4
"3911"	31	"v"	71	3	1	1	5	216	0	6	6	1	741	1	"onaardig"	0	4
"3912"	31	"v"	72	3	1	1	5	216	1	5	5	1	693	1	"aangenaam"	0	4
"3914"	31	"v"	74	3	1	1	3	216	1	5	5	1	585	1	"aangenaam"	0	4
"3915"	31	"v"	75	3	1	1	2	216	1	5	5	1	548	7	"mooi"	0	4
"3916"	31	"v"	76	3	1	1	3	216	1	5	5	1	522	1	"mooi"	0	4
"3917"	31	"v"	77	3	1	2	1	216	1	5	5	1	592	7	"lief"	0	4
"3918"	31	"v"	78	3	1	2	0	216	1	5	5	1	749	1	"sympathiek"	0	4
"3919"	31	"v"	79	3	1	1	3	216	0	6	6	1	570	1	"onaardig"	0	4
"3920"	31	"v"	80	3	1	2	7	216	0	6	6	1	613	1	"onaardig"	0	4
"3921"	31	"v"	81	3	1	1	3	216	1	5	5	1	534	1	"mooi"	0	4
"3922"	31	"v"	82	3	1	2	0	216	1	5	5	1	580	1	"mooi"	0	4
"3923"	31	"v"	83	3	1	2	7	216	1	5	5	1	756	1	"liefhebbend"	0	4
"3924"	31	"v"	84	3	1	1	5	216	0	6	6	1	889	1	"onvriendelijk"	0	4
"3925"	31	"v"	85	3	1	2	1	216	1	5	5	1	906	7	"liefhebbend"	0	4
"3926"	31	"v"	86	3	1	1	3	216	0	6	6	1	745	6	"stug"	0	4
"3928"	31	"v"	88	3	1	1	5	216	1	5	5	1	783	7	"liefhebbend"	0	4
"3929"	31	"v"	89	3	1	2	7	216	0	6	6	1	1142	7	"humeurig"	0	4
"3930"	31	"v"	90	3	1	1	4	216	1	5	5	1	807	7	"sympathiek"	0	4
"3931"	31	"v"	91	3	1	2	6	216	0	6	6	1	620	1	"onaardig"	0	4
"3932"	31	"v"	92	3	1	1	3	216	1	5	5	1	669	1	"lief"	0	4
"3933"	31	"v"	93	3	1	1	3	216	1	5	5	1	699	1	"aangenaam"	0	4
"3934"	31	"v"	94	3	1	1	4	216	0	6	6	1	876	1	"irritant"	0	4
"3935"	31	"v"	95	3	1	2	1	216	1	5	5	1	892	7	"aangenaam"	0	4
"3936"	31	"v"	96	3	1	1	4	216	1	5	5	1	726	7	"lief"	0	4
"3937"	31	"v"	97	4	1	2	0	216	0	6	6	1	845	1	"onsympathiek"	0	4
"3938"	31	"v"	98	4	1	2	6	216	0	6	6	1	679	1	"stug"	0	4
"3939"	31	"v"	99	4	1	1	4	216	0	6	6	1	849	8	"onvriendelijk"	0	4
"3940"	31	"v"	100	4	1	2	7	216	1	5	5	1	617	1	"liefhebbend"	0	4
"3941"	31	"v"	101	4	1	1	4	216	0	6	6	1	617	1	"stug"	0	4
"3942"	31	"v"	102	4	1	1	2	216	0	6	6	1	757	1	"onaardig"	0	4
"3943"	31	"v"	103	4	1	1	5	216	0	6	6	1	893	1	"irritant"	0	4
"3944"	31	"v"	104	4	1	1	3	216	1	5	5	1	614	1	"liefhebbend"	0	4
"3945"	31	"v"	105	4	1	1	2	216	0	6	6	1	691	7	"irritant"	0	4
"3946"	31	"v"	106	4	1	2	7	216	0	6	6	1	769	7	"humeurig"	0	4
"3947"	31	"v"	107	4	1	1	4	216	1	5	5	1	577	1	"liefhebbend"	0	4
"3950"	31	"v"	110	4	1	1	5	216	1	5	5	1	789	1	"aangenaam"	0	4
"3951"	31	"v"	111	4	1	1	5	216	0	6	6	1	841	7	"onvriendelijk"	0	4
"3952"	31	"v"	112	4	1	1	4	216	0	6	6	1	881	1	"humeurig"	0	4
"3954"	31	"v"	114	4	1	1	3	216	0	6	6	1	678	9	"irritant"	0	4
"3955"	31	"v"	115	4	1	2	6	216	1	5	5	1	733	1	"sympathiek"	0	4
"3956"	31	"v"	116	4	1	2	1	216	1	5	5	1	619	1	"mooi"	0	4
"3957"	31	"v"	117	4	1	2	0	216	1	5	5	1	715	1	"liefhebbend"	0	4
"3958"	31	"v"	118	4	1	2	1	216	0	6	6	1	769	1	"irritant"	0	4
"3959"	31	"v"	119	4	1	2	6	216	1	5	5	1	884	7	"vriendelijk"	0	4
"3960"	31	"v"	120	4	1	2	7	216	1	5	5	1	649	22	"mooi"	0	4
"3961"	31	"v"	121	4	1	2	7	216	1	5	5	1	547	1	"mooi"	0	4
"3962"	31	"v"	122	4	1	2	7	216	1	5	5	1	802	1	"lief"	0	4
"3963"	31	"v"	123	4	1	2	1	216	1	5	5	1	701	7	"sympathiek"	0	4
"3964"	31	"v"	124	4	1	2	0	216	1	5	5	1	595	9	"liefhebbend"	0	4
"3965"	31	"v"	125	4	1	1	3	216	0	6	6	1	808	1	"onaardig"	0	4
"3966"	31	"v"	126	4	1	1	3	216	0	6	6	1	971	7	"humeurig"	0	4
"3967"	31	"v"	127	4	1	2	0	216	0	6	6	1	653	7	"humeurig"	0	4
"3969"	32	"m"	1	1	2	1	3	216	1	6	6	1	820	1	"liefhebbend"	1	1
"3971"	32	"m"	3	1	2	1	3	216	0	5	5	1	606	1	"onvriendelijk"	1	1
"3972"	32	"m"	4	1	2	2	1	216	1	6	6	1	501	7	"vriendelijk"	1	1
"3973"	32	"m"	5	1	2	2	1	216	1	6	6	1	691	1	"mooi"	1	1
"3974"	32	"m"	6	1	2	2	0	216	1	6	6	1	697	1	"aangenaam"	0	2
"3975"	32	"m"	7	1	2	1	2	216	1	6	6	1	562	10	"lief"	0	3
"3976"	32	"m"	8	1	2	1	5	216	0	5	5	1	609	1	"stug"	0	3
"3977"	32	"m"	9	1	2	2	1	216	1	6	6	1	506	7	"lief"	1	1
"3978"	32	"m"	10	1	2	2	0	216	0	5	5	1	655	1	"humeurig"	0	2
"3979"	32	"m"	11	1	2	1	4	216	1	6	6	1	533	7	"lief"	1	1
"3980"	32	"m"	12	1	2	2	1	216	0	5	5	1	821	1	"onsympathiek"	1	1
"3981"	32	"m"	13	1	2	1	2	216	1	6	6	1	557	1	"lief"	0	3
"3982"	32	"m"	14	1	2	1	5	216	0	5	5	1	745	1	"onaardig"	0	3
"3983"	32	"m"	15	1	2	2	7	216	1	6	6	1	512	1	"mooi"	0	3
"3984"	32	"m"	16	1	2	2	0	216	1	6	6	1	529	1	"liefhebbend"	0	2
"3985"	32	"m"	17	1	2	2	7	216	0	5	5	1	501	1	"irritant"	0	3
"3986"	32	"m"	18	1	2	2	6	216	0	5	5	1	513	9	"humeurig"	1	1
"3987"	32	"m"	19	1	2	2	7	216	1	6	6	1	577	1	"sympathiek"	0	3
"3988"	32	"m"	20	1	2	2	6	216	0	5	5	1	575	36	"onaardig"	1	1
"3989"	32	"m"	21	1	2	1	3	216	0	5	5	1	566	1	"stug"	1	1
"3990"	32	"m"	22	1	2	1	5	216	1	6	6	1	534	7	"vriendelijk"	0	3
"3991"	32	"m"	23	1	2	1	5	216	0	5	5	1	579	1	"irritant"	0	3
"3992"	32	"m"	24	1	2	1	2	216	0	5	5	1	707	1	"onaardig"	0	3
"3993"	32	"m"	25	1	2	1	5	216	0	5	5	1	654	1	"irritant"	0	3
"3994"	32	"m"	26	1	2	1	2	216	0	5	5	1	456	8	"onaardig"	0	3
"3995"	32	"m"	27	1	2	1	3	216	1	6	6	1	593	1	"vriendelijk"	1	1
"3996"	32	"m"	28	1	2	2	6	216	1	6	6	1	482	7	"aangenaam"	1	1
"3997"	32	"m"	29	1	2	1	5	216	1	6	6	1	558	10	"sympathiek"	0	3
"3998"	32	"m"	30	1	2	2	7	216	0	5	5	1	546	7	"stug"	0	3
"3999"	32	"m"	31	1	2	2	6	216	1	6	6	1	433	1	"mooi"	1	1
"4000"	32	"m"	32	1	2	2	6	216	0	5	5	1	492	1	"stug"	1	1
"4001"	32	"m"	33	2	2	2	0	216	1	6	6	1	595	1	"aangenaam"	0	2
"4002"	32	"m"	34	2	2	1	3	216	1	6	6	1	481	10	"sympathiek"	1	1
"4003"	32	"m"	35	2	2	2	1	216	0	5	5	1	513	6	"irritant"	1	1
"4004"	32	"m"	36	2	2	1	2	216	1	6	6	1	545	1	"liefhebbend"	0	3
"4005"	32	"m"	37	2	2	1	4	216	1	6	6	1	558	7	"sympathiek"	1	1
"4006"	32	"m"	38	2	2	2	1	216	1	6	6	1	590	1	"liefhebbend"	1	1
"4007"	32	"m"	39	2	2	1	2	216	1	6	6	1	406	7	"mooi"	0	3
"4008"	32	"m"	40	2	2	1	5	216	1	6	6	1	638	1	"vriendelijk"	0	3
"4009"	32	"m"	41	2	2	2	6	216	1	6	6	1	781	1	"lief"	1	1
"4010"	32	"m"	42	2	2	2	7	216	0	5	5	1	494	7	"irritant"	0	3
"4011"	32	"m"	43	2	2	1	4	216	0	5	5	1	486	1	"irritant"	1	1
"4012"	32	"m"	44	2	2	2	7	216	0	5	5	1	396	7	"irritant"	0	3
"4013"	32	"m"	45	2	2	2	7	216	1	6	6	1	488	1	"sympathiek"	0	3
"4014"	32	"m"	46	2	2	2	1	216	1	6	6	1	543	1	"aangenaam"	1	1
"4015"	32	"m"	47	2	2	2	0	216	1	6	6	1	525	1	"mooi"	0	2
"4016"	32	"m"	48	2	2	1	5	216	0	5	5	1	590	1	"onsympathiek"	0	3
"4018"	32	"m"	50	2	2	2	1	216	1	6	6	1	581	1	"sympathiek"	1	1
"4019"	32	"m"	51	2	2	2	1	216	0	5	5	1	525	7	"stug"	1	1
"4020"	32	"m"	52	2	2	1	4	216	0	5	5	1	580	1	"onvriendelijk"	1	1
"4021"	32	"m"	53	2	2	1	2	216	0	5	5	1	633	7	"humeurig"	0	3
"4022"	32	"m"	54	2	2	1	4	216	1	6	6	1	439	1	"sympathiek"	1	1
"4024"	32	"m"	56	2	2	2	6	216	1	6	6	1	670	1	"vriendelijk"	1	1
"4025"	32	"m"	57	2	2	2	7	216	1	6	6	1	430	1	"vriendelijk"	0	3
"4026"	32	"m"	58	2	2	2	1	216	0	5	5	1	429	1	"onsympathiek"	1	1
"4027"	32	"m"	59	2	2	2	0	216	1	6	6	1	463	1	"aangenaam"	0	2
"4028"	32	"m"	60	2	2	1	4	216	0	5	5	1	562	1	"onsympathiek"	1	1
"4029"	32	"m"	61	2	2	1	4	216	0	5	5	1	558	1	"stug"	1	1
"4030"	32	"m"	62	2	2	1	5	216	1	6	6	1	455	1	"liefhebbend"	0	3
"4031"	32	"m"	63	2	2	1	4	216	1	6	6	1	444	8	"mooi"	1	1
"4032"	32	"m"	64	2	2	2	6	216	1	6	6	1	543	7	"lief"	1	1
"4033"	32	"m"	65	3	2	2	0	216	0	5	5	1	472	1	"onaardig"	0	2
"4034"	32	"m"	66	3	2	2	6	216	0	5	5	1	491	1	"onvriendelijk"	1	1
"4035"	32	"m"	67	3	2	1	4	216	1	6	6	1	603	1	"vriendelijk"	1	1
"4036"	32	"m"	68	3	2	1	2	216	0	5	5	1	462	7	"humeurig"	0	3
"4037"	32	"m"	69	3	2	1	3	216	1	6	6	1	523	1	"aangenaam"	1	1
"4038"	32	"m"	70	3	2	2	7	216	1	6	6	1	686	1	"aangenaam"	0	3
"4039"	32	"m"	71	3	2	2	7	216	0	5	5	1	568	6	"onaardig"	0	3
"4040"	32	"m"	72	3	2	1	3	216	1	6	6	1	480	1	"vriendelijk"	1	1
"4041"	32	"m"	73	3	2	2	0	216	1	6	6	1	510	6	"mooi"	0	2
"4042"	32	"m"	74	3	2	1	5	216	0	5	5	1	469	1	"onaardig"	0	3
"4043"	32	"m"	75	3	2	1	2	216	1	6	6	1	493	1	"mooi"	0	3
"4044"	32	"m"	76	3	2	2	6	216	0	5	5	1	456	7	"humeurig"	1	1
"4045"	32	"m"	77	3	2	2	0	216	0	5	5	1	485	7	"onvriendelijk"	0	2
"4046"	32	"m"	78	3	2	1	4	216	1	6	6	1	412	1	"lief"	1	1
"4047"	32	"m"	79	3	2	1	3	216	0	5	5	1	627	1	"humeurig"	1	1
"4048"	32	"m"	80	3	2	2	1	216	1	6	6	1	521	7	"mooi"	1	1
"4049"	32	"m"	81	3	2	2	1	216	0	5	5	1	556	7	"onaardig"	1	1
"4050"	32	"m"	82	3	2	1	2	216	1	6	6	1	430	1	"liefhebbend"	0	3
"4051"	32	"m"	83	3	2	1	2	216	0	5	5	1	433	1	"onaardig"	0	3
"4052"	32	"m"	84	3	2	1	2	216	0	5	5	1	467	7	"onvriendelijk"	0	3
"4053"	32	"m"	85	3	2	1	4	216	0	5	5	1	449	7	"onvriendelijk"	1	1
"4054"	32	"m"	86	3	2	2	6	216	1	6	6	1	526	1	"aangenaam"	1	1
"4055"	32	"m"	87	3	2	2	0	216	0	5	5	1	608	7	"stug"	0	2
"4056"	32	"m"	88	3	2	2	6	216	0	5	5	1	468	1	"onsympathiek"	1	1
"4057"	32	"m"	89	3	2	1	5	216	1	6	6	1	616	6	"sympathiek"	0	3
"4058"	32	"m"	90	3	2	2	6	216	1	6	6	1	722	1	"aangenaam"	1	1
"4059"	32	"m"	91	3	2	2	7	216	0	5	5	1	631	7	"onaardig"	0	3
"4060"	32	"m"	92	3	2	2	1	216	0	5	5	1	538	9	"humeurig"	1	1
"4061"	32	"m"	93	3	2	2	7	216	1	6	6	1	523	9	"sympathiek"	0	3
"4062"	32	"m"	94	3	2	1	4	216	0	5	5	1	538	7	"onaardig"	1	1
"4063"	32	"m"	95	3	2	2	6	216	1	6	6	1	650	7	"vriendelijk"	1	1
"4064"	32	"m"	96	3	2	2	1	216	0	5	5	1	475	7	"onsympathiek"	1	1
"4065"	32	"m"	97	4	2	1	3	216	1	6	6	1	449	7	"aangenaam"	1	1
"4066"	32	"m"	98	4	2	1	2	216	0	5	5	1	416	9	"onvriendelijk"	0	3
"4067"	32	"m"	99	4	2	2	6	216	0	5	5	1	513	1	"humeurig"	1	1
"4068"	32	"m"	100	4	2	1	5	216	0	5	5	1	410	7	"onvriendelijk"	0	3
"4069"	32	"m"	101	4	2	1	4	216	0	5	5	1	410	7	"onsympathiek"	1	1
"4070"	32	"m"	102	4	2	2	0	216	0	5	5	1	443	1	"humeurig"	0	2
"4071"	32	"m"	103	4	2	1	2	216	1	6	6	1	748	7	"sympathiek"	0	3
"4072"	32	"m"	104	4	2	2	6	216	0	5	5	1	542	9	"stug"	1	1
"4073"	32	"m"	105	4	2	1	5	216	1	6	6	1	372	1	"lief"	0	3
"4075"	32	"m"	107	4	2	1	3	216	0	5	5	1	498	7	"onsympathiek"	1	1
"4076"	32	"m"	108	4	2	1	4	216	1	6	6	1	434	1	"lief"	1	1
"4077"	32	"m"	109	4	2	1	3	216	0	5	5	1	516	1	"onsympathiek"	1	1
"4078"	32	"m"	110	4	2	2	0	216	1	6	6	1	507	6	"aangenaam"	0	2
"4079"	32	"m"	111	4	2	2	7	216	0	5	5	1	405	8	"onsympathiek"	0	3
"4080"	32	"m"	112	4	2	2	0	216	0	5	5	1	519	7	"humeurig"	0	2
"4081"	32	"m"	113	4	2	2	1	216	0	5	5	1	472	7	"irritant"	1	1
"4082"	32	"m"	114	4	2	1	4	216	0	5	5	1	416	7	"onaardig"	1	1
"4083"	32	"m"	115	4	2	1	3	216	1	6	6	1	485	1	"sympathiek"	1	1
"4084"	32	"m"	116	4	2	1	3	216	1	6	6	1	433	1	"aangenaam"	1	1
"4085"	32	"m"	117	4	2	2	1	216	1	6	6	1	400	7	"sympathiek"	1	1
"4086"	32	"m"	118	4	2	1	3	216	0	5	5	1	557	1	"onvriendelijk"	1	1
"4087"	32	"m"	119	4	2	1	3	216	0	5	5	1	564	1	"irritant"	1	1
"4088"	32	"m"	120	4	2	2	0	216	1	6	6	1	476	7	"aangenaam"	0	2
"4089"	32	"m"	121	4	2	1	2	216	1	6	6	1	398	7	"aangenaam"	0	3
"4090"	32	"m"	122	4	2	1	2	216	0	5	5	1	546	7	"onvriendelijk"	0	3
"4091"	32	"m"	123	4	2	2	7	216	1	6	6	1	386	1	"lief"	0	3
"4092"	32	"m"	124	4	2	1	3	216	0	5	5	1	462	7	"onaardig"	1	1
"4093"	32	"m"	125	4	2	1	5	216	0	5	5	1	538	1	"onaardig"	0	3
"4094"	32	"m"	126	4	2	2	0	216	0	5	5	1	451	6	"stug"	0	2
"4095"	32	"m"	127	4	2	1	5	216	1	6	6	1	530	7	"vriendelijk"	0	3
"4096"	32	"m"	128	4	2	2	7	216	0	5	5	1	428	7	"onaardig"	0	3
"4097"	33	"v"	1	1	2	1	7	216	0	5	5	1	754	7	"humeurig"	0	2
"4099"	33	"v"	3	1	2	2	6	216	1	6	6	1	434	1	"liefhebbend"	1	1
"4100"	33	"v"	4	1	2	2	4	216	1	6	6	1	464	1	"lief"	0	2
"4101"	33	"v"	5	1	2	2	6	216	0	5	5	1	483	1	"stug"	1	1
"4102"	33	"v"	6	1	2	1	0	216	0	5	5	1	403	1	"stug"	0	3
"4103"	33	"v"	7	1	2	2	3	216	0	5	5	1	448	1	"stug"	1	1
"4104"	33	"v"	8	1	2	2	4	216	0	5	5	1	540	1	"onaardig"	0	2
"4105"	33	"v"	9	1	2	1	0	216	0	5	5	1	396	1	"stug"	0	3
"4107"	33	"v"	11	1	2	1	7	216	0	5	5	1	593	1	"humeurig"	0	2
"4108"	33	"v"	12	1	2	2	6	216	1	6	6	1	462	7	"vriendelijk"	1	1
"4109"	33	"v"	13	1	2	2	2	216	1	6	6	1	706	9	"sympathiek"	1	1
"4110"	33	"v"	14	1	2	2	3	216	0	5	5	1	523	7	"stug"	1	1
"4111"	33	"v"	15	1	2	2	4	216	1	6	6	1	473	7	"sympathiek"	0	2
"4112"	33	"v"	16	1	2	1	1	216	1	6	6	1	442	7	"lief"	0	2
"4113"	33	"v"	17	1	2	1	5	216	0	5	5	1	642	7	"onaardig"	0	2
"4114"	33	"v"	18	1	2	1	5	216	0	5	5	1	474	6	"stug"	0	2
"4115"	33	"v"	19	1	2	1	5	216	0	5	5	1	529	1	"onaardig"	0	2
"4116"	33	"v"	20	1	2	2	4	216	0	5	5	1	429	7	"onvriendelijk"	0	2
"4117"	33	"v"	21	1	2	1	7	216	0	5	5	1	444	1	"irritant"	0	2
"4118"	33	"v"	22	1	2	1	0	216	0	5	5	1	428	1	"irritant"	0	3
"4120"	33	"v"	24	1	2	2	2	216	1	6	6	1	590	7	"aangenaam"	1	1
"4121"	33	"v"	25	1	2	2	2	216	1	6	6	1	297	7	"aangenaam"	1	1
"4122"	33	"v"	26	1	2	1	5	216	1	6	6	1	428	1	"vriendelijk"	0	2
"4123"	33	"v"	27	1	2	2	4	216	1	6	6	1	363	10	"aangenaam"	0	2
"4124"	33	"v"	28	1	2	2	2	216	0	5	5	1	670	1	"humeurig"	1	1
"4125"	33	"v"	29	1	2	1	7	216	1	6	6	1	470	7	"liefhebbend"	0	2
"4126"	33	"v"	30	1	2	1	5	216	1	6	6	1	419	1	"aangenaam"	0	2
"4127"	33	"v"	31	1	2	1	1	216	1	6	6	1	349	7	"lief"	0	2
"4128"	33	"v"	32	1	2	2	4	216	0	5	5	1	497	7	"stug"	0	2
"4129"	33	"v"	33	2	2	2	6	216	1	6	6	1	718	1	"vriendelijk"	1	1
"4130"	33	"v"	34	2	2	1	5	216	0	5	5	1	535	7	"irritant"	0	2
"4132"	33	"v"	36	2	2	1	7	216	0	5	5	1	599	7	"onvriendelijk"	0	2
"4133"	33	"v"	37	2	2	2	2	216	0	5	5	1	514	1	"onsympathiek"	1	1
"4134"	33	"v"	38	2	2	1	0	216	1	6	6	1	426	1	"vriendelijk"	0	3
"4135"	33	"v"	39	2	2	1	1	216	1	6	6	1	364	6	"mooi"	0	2
"4136"	33	"v"	40	2	2	1	1	216	0	5	5	1	613	1	"onsympathiek"	0	2
"4137"	33	"v"	41	2	2	1	5	216	1	6	6	1	510	7	"aangenaam"	0	2
"4138"	33	"v"	42	2	2	1	1	216	0	5	5	1	619	7	"onaardig"	0	2
"4139"	33	"v"	43	2	2	1	0	216	0	5	5	1	531	1	"irritant"	0	3
"4140"	33	"v"	44	2	2	2	6	216	1	6	6	1	428	1	"vriendelijk"	1	1
"4141"	33	"v"	45	2	2	2	4	216	0	5	5	1	622	7	"onsympathiek"	0	2
"4142"	33	"v"	46	2	2	2	3	216	0	5	5	1	427	1	"onvriendelijk"	1	1
"4143"	33	"v"	47	2	2	1	7	216	0	5	5	1	374	7	"onsympathiek"	0	2
"4144"	33	"v"	48	2	2	2	6	216	0	5	5	1	399	8	"humeurig"	1	1
"4145"	33	"v"	49	2	2	2	3	216	1	6	6	1	417	1	"lief"	1	1
"4147"	33	"v"	51	2	2	1	5	216	0	5	5	1	627	7	"humeurig"	0	2
"4148"	33	"v"	52	2	2	1	7	216	1	6	6	1	699	7	"aangenaam"	0	2
"4149"	33	"v"	53	2	2	2	6	216	1	6	6	1	552	7	"lief"	1	1
"4150"	33	"v"	54	2	2	2	3	216	1	6	6	1	490	9	"liefhebbend"	1	1
"4151"	33	"v"	55	2	2	2	2	216	1	6	6	1	423	1	"lief"	1	1
