"ppn"	"mv"	"trial"	"blk"	"hnd"	"tfac"	"fac"	"prmt"	"ttype"	"xr"	"r"	"cor"	"rt"	"re"	"target"	"contingency_aware"	"contingency_correct"
"4196"	33	"m"	100	4	2	1	5	216	0	5	5	1	873	7	"stug"	1	1
"4197"	33	"m"	101	4	2	2	4	216	1	6	6	1	622	9	"mooi"	0	2
"4199"	33	"m"	103	4	2	1	7	216	0	5	5	1	1408	1	"onaardig"	1	1
"4200"	33	"m"	104	4	2	2	3	216	1	6	6	1	848	1	"sympathiek"	0	2
"4201"	33	"m"	105	4	2	2	6	216	0	5	5	1	837	1	"onvriendelijk"	0	2
"4202"	33	"m"	106	4	2	1	1	216	1	6	6	1	700	1	"aangenaam"	0	2
"4203"	33	"m"	107	4	2	2	3	216	0	5	5	1	567	6	"irritant"	0	2
"4204"	33	"m"	108	4	2	1	1	216	0	5	5	1	631	1	"humeurig"	0	2
"4205"	33	"m"	109	4	2	1	7	216	0	5	5	1	670	7	"humeurig"	1	1
"4206"	33	"m"	110	4	2	1	7	216	1	6	6	1	536	7	"lief"	1	1
"4207"	33	"m"	111	4	2	2	3	216	1	6	6	1	774	1	"sympathiek"	0	2
"4208"	33	"m"	112	4	2	1	5	216	1	6	6	1	721	1	"aangenaam"	1	1
"4209"	33	"m"	113	4	2	2	3	216	0	5	5	1	847	1	"onsympathiek"	0	2
"4210"	33	"m"	114	4	2	2	3	216	1	6	6	1	685	1	"sympathiek"	0	2
"4211"	33	"m"	115	4	2	2	6	216	1	6	6	1	768	1	"vriendelijk"	0	2
"4212"	33	"m"	116	4	2	2	4	216	0	5	5	1	710	7	"humeurig"	0	2
"4213"	33	"m"	117	4	2	1	1	216	1	6	6	1	827	1	"vriendelijk"	0	2
"4214"	33	"m"	118	4	2	1	0	216	0	5	5	1	1004	1	"onsympathiek"	1	1
"4215"	33	"m"	119	4	2	2	2	216	0	5	5	1	731	1	"humeurig"	1	1
"4216"	33	"m"	120	4	2	2	6	216	1	6	6	1	798	1	"sympathiek"	0	2
"4217"	33	"m"	121	4	2	2	4	216	1	6	6	1	682	8	"sympathiek"	0	2
"4218"	33	"m"	122	4	2	1	1	216	0	5	5	1	640	1	"onvriendelijk"	0	2
"4219"	33	"m"	123	4	2	1	5	216	1	6	6	1	1082	7	"lief"	1	1
"4220"	33	"m"	124	4	2	1	0	216	0	5	5	1	725	6	"onsympathiek"	1	1
"4221"	33	"m"	125	4	2	2	2	216	0	5	5	1	600	1	"stug"	1	1
"4222"	33	"m"	126	4	2	1	1	216	0	5	5	1	690	7	"onsympathiek"	0	2
"4223"	33	"m"	127	4	2	2	6	216	1	6	6	1	779	1	"lief"	0	2
"4224"	33	"m"	128	4	2	1	0	216	0	5	5	1	683	7	"onvriendelijk"	1	1
"4226"	34	"v"	2	1	1	1	1	216	0	6	6	1	740	1	"stug"	0	3
"4227"	34	"v"	3	1	1	2	2	216	0	6	6	1	666	7	"onaardig"	1	1
"4228"	34	"v"	4	1	1	1	7	216	0	6	6	1	718	1	"humeurig"	0	3
"4229"	34	"v"	5	1	1	1	0	216	1	5	5	1	510	1	"vriendelijk"	1	1
"4230"	34	"v"	6	1	1	1	7	216	0	6	6	1	597	1	"onaardig"	0	3
"4231"	34	"v"	7	1	1	1	7	216	0	6	6	1	590	9	"stug"	0	3
"4232"	34	"v"	8	1	1	1	7	216	1	5	5	1	668	1	"aangenaam"	0	3
"4233"	34	"v"	9	1	1	1	0	216	1	5	5	1	511	7	"mooi"	1	1
"4234"	34	"v"	10	1	1	1	7	216	1	5	5	1	521	1	"sympathiek"	0	3
"4235"	34	"v"	11	1	1	1	1	216	1	5	5	1	727	7	"sympathiek"	0	3
"4236"	34	"v"	12	1	1	2	2	216	0	6	6	1	602	1	"onvriendelijk"	1	1
"4237"	34	"v"	13	1	1	1	5	216	1	5	5	1	488	6	"mooi"	0	2
"4238"	34	"v"	14	1	1	1	1	216	0	6	6	1	581	1	"onvriendelijk"	0	3
"4239"	34	"v"	15	1	1	1	1	216	0	6	6	1	512	1	"onsympathiek"	0	3
"4240"	34	"v"	16	1	1	1	1	216	1	5	5	1	510	7	"mooi"	0	3
"4241"	34	"v"	17	1	1	2	3	216	0	6	6	1	447	7	"onaardig"	0	3
"4242"	34	"v"	18	1	1	2	3	216	0	6	6	1	503	1	"onaardig"	0	3
"4243"	34	"v"	19	1	1	2	6	216	1	5	5	1	546	7	"lief"	1	1
"4244"	34	"v"	20	1	1	2	4	216	0	6	6	1	522	7	"stug"	0	2
"4245"	34	"v"	21	1	1	2	4	216	0	6	6	1	495	7	"onaardig"	0	2
"4246"	34	"v"	22	1	1	2	2	216	1	5	5	1	579	1	"liefhebbend"	1	1
"4247"	34	"v"	23	1	1	2	6	216	0	6	6	1	430	6	"irritant"	1	1
"4248"	34	"v"	24	1	1	1	0	216	1	5	5	1	442	7	"lief"	1	1
"4249"	34	"v"	25	1	1	2	2	216	1	5	5	1	486	1	"vriendelijk"	1	1
"4250"	34	"v"	26	1	1	2	3	216	1	5	5	1	534	1	"liefhebbend"	0	3
"4251"	34	"v"	27	1	1	2	3	216	1	5	5	1	472	7	"sympathiek"	0	3
"4252"	34	"v"	28	1	1	2	2	216	1	5	5	1	520	8	"liefhebbend"	1	1
"4253"	34	"v"	29	1	1	1	0	216	1	5	5	1	517	21	"sympathiek"	1	1
"4254"	34	"v"	30	1	1	1	7	216	1	5	5	1	425	1	"sympathiek"	0	3
"4255"	34	"v"	31	1	1	2	3	216	1	5	5	1	411	7	"vriendelijk"	0	3
"4256"	34	"v"	32	1	1	1	7	216	1	5	5	1	449	21	"mooi"	0	3
"4257"	34	"v"	33	2	1	2	6	216	1	5	5	1	641	1	"vriendelijk"	1	1
"4258"	34	"v"	34	2	1	2	4	216	0	6	6	1	566	8	"humeurig"	0	2
"4259"	34	"v"	35	2	1	1	5	216	1	5	5	1	524	1	"mooi"	0	2
"4260"	34	"v"	36	2	1	2	3	216	1	5	5	1	380	6	"sympathiek"	0	3
"4261"	34	"v"	37	2	1	2	3	216	1	5	5	1	451	7	"aangenaam"	0	3
"4262"	34	"v"	38	2	1	1	7	216	1	5	5	1	434	7	"lief"	0	3
"4263"	34	"v"	39	2	1	2	2	216	1	5	5	1	550	1	"lief"	1	1
"4264"	34	"v"	40	2	1	1	0	216	0	6	6	1	465	7	"stug"	1	1
"4265"	34	"v"	41	2	1	1	7	216	0	6	6	1	542	1	"humeurig"	0	3
"4266"	34	"v"	42	2	1	1	1	216	1	5	5	1	488	7	"aangenaam"	0	3
"4268"	34	"v"	44	2	1	1	5	216	1	5	5	1	603	1	"liefhebbend"	0	2
"4269"	34	"v"	45	2	1	2	4	216	1	5	5	1	611	1	"lief"	0	2
"4270"	34	"v"	46	2	1	1	0	216	0	6	6	1	479	7	"onaardig"	1	1
"4271"	34	"v"	47	2	1	1	1	216	1	5	5	1	603	6	"vriendelijk"	0	3
"4272"	34	"v"	48	2	1	2	6	216	0	6	6	1	641	1	"onvriendelijk"	1	1
"4273"	34	"v"	49	2	1	1	5	216	1	5	5	1	703	1	"lief"	0	2
"4274"	34	"v"	50	2	1	1	5	216	0	6	6	1	756	1	"onsympathiek"	0	2
"4275"	34	"v"	51	2	1	1	5	216	1	5	5	1	753	1	"vriendelijk"	0	2
"4276"	34	"v"	52	2	1	1	0	216	1	5	5	1	518	1	"vriendelijk"	1	1
"4277"	34	"v"	53	2	1	1	1	216	1	5	5	1	658	7	"liefhebbend"	0	3
"4278"	34	"v"	54	2	1	1	5	216	0	6	6	1	587	1	"onaardig"	0	2
"4279"	34	"v"	55	2	1	1	0	216	1	5	5	1	531	1	"sympathiek"	1	1
"4280"	34	"v"	56	2	1	1	0	216	0	6	6	1	605	7	"humeurig"	1	1
"4281"	34	"v"	57	2	1	2	6	216	0	6	6	1	478	7	"onaardig"	1	1
"4282"	34	"v"	58	2	1	2	3	216	0	6	6	1	616	1	"humeurig"	0	3
"4283"	34	"v"	59	2	1	2	3	216	0	6	6	1	637	7	"humeurig"	0	3
"4284"	34	"v"	60	2	1	1	1	216	1	5	5	1	573	1	"vriendelijk"	0	3
"4285"	34	"v"	61	2	1	2	2	216	0	6	6	1	501	6	"onaardig"	1	1
"4286"	34	"v"	62	2	1	2	3	216	0	6	6	1	588	7	"irritant"	0	3
"4287"	34	"v"	63	2	1	2	4	216	1	5	5	1	488	7	"lief"	0	2
"4288"	34	"v"	64	2	1	2	6	216	0	6	6	1	578	1	"onvriendelijk"	1	1
"4289"	34	"v"	65	3	1	1	0	216	0	6	6	1	538	1	"stug"	1	1
"4290"	34	"v"	66	3	1	1	0	216	0	6	6	1	504	1	"stug"	1	1
"4291"	34	"v"	67	3	1	2	4	216	1	5	5	1	577	1	"mooi"	0	2
"4292"	34	"v"	68	3	1	1	5	216	0	6	6	1	557	7	"stug"	0	2
"4293"	34	"v"	69	3	1	2	6	216	0	6	6	1	654	7	"onaardig"	1	1
"4294"	34	"v"	70	3	1	2	4	216	0	6	6	1	491	7	"stug"	0	2
"4295"	34	"v"	71	3	1	1	5	216	0	6	6	1	491	1	"onsympathiek"	0	2
"4296"	34	"v"	72	3	1	1	1	216	0	6	6	1	470	8	"humeurig"	0	3
"4297"	34	"v"	73	3	1	2	6	216	1	5	5	1	518	1	"lief"	1	1
"4298"	34	"v"	74	3	1	1	0	216	0	6	6	1	532	1	"onvriendelijk"	1	1
"4299"	34	"v"	75	3	1	1	1	216	1	5	5	1	594	6	"sympathiek"	0	3
"4300"	34	"v"	76	3	1	1	7	216	0	6	6	1	379	7	"onaardig"	0	3
"4301"	34	"v"	77	3	1	1	7	216	1	5	5	1	534	7	"lief"	0	3
"4302"	34	"v"	78	3	1	1	1	216	0	6	6	1	549	7	"humeurig"	0	3
"4303"	34	"v"	79	3	1	2	4	216	1	5	5	1	515	7	"vriendelijk"	0	2
"4304"	34	"v"	80	3	1	2	2	216	1	5	5	1	514	7	"lief"	1	1
"4305"	34	"v"	81	3	1	1	7	216	0	6	6	1	525	7	"humeurig"	0	3
"4306"	34	"v"	82	3	1	1	5	216	0	6	6	1	552	6	"irritant"	0	2
"4307"	34	"v"	83	3	1	2	2	216	1	5	5	1	548	7	"vriendelijk"	1	1
"4308"	34	"v"	84	3	1	1	7	216	0	6	6	1	561	7	"irritant"	0	3
"4309"	34	"v"	85	3	1	2	6	216	1	5	5	1	529	7	"liefhebbend"	1	1
"4310"	34	"v"	86	3	1	1	5	216	0	6	6	1	554	7	"irritant"	0	2
"4312"	34	"v"	88	3	1	2	3	216	0	6	6	1	423	7	"stug"	0	3
"4313"	34	"v"	89	3	1	1	1	216	0	6	6	1	645	7	"onvriendelijk"	0	3
"4314"	34	"v"	90	3	1	2	3	216	1	5	5	1	534	6	"vriendelijk"	0	3
"4315"	34	"v"	91	3	1	2	6	216	1	5	5	1	585	1	"sympathiek"	1	1
"4316"	34	"v"	92	3	1	2	2	216	0	6	6	1	403	9	"onvriendelijk"	1	1
"4317"	34	"v"	93	3	1	2	2	216	1	5	5	1	620	7	"sympathiek"	1	1
"4318"	34	"v"	94	3	1	1	5	216	1	5	5	1	772	8	"vriendelijk"	0	2
"4319"	34	"v"	95	3	1	2	4	216	1	5	5	1	453	1	"aangenaam"	0	2
"4320"	34	"v"	96	3	1	2	6	216	0	6	6	1	518	1	"humeurig"	1	1
"4321"	34	"v"	97	4	1	1	0	216	1	5	5	1	588	1	"liefhebbend"	1	1
"4322"	34	"v"	98	4	1	2	6	216	0	6	6	1	444	1	"humeurig"	1	1
"4323"	34	"v"	99	4	1	2	6	216	0	6	6	1	460	7	"irritant"	1	1
"4324"	34	"v"	100	4	1	1	0	216	0	6	6	1	666	1	"onsympathiek"	1	1
"4325"	34	"v"	101	4	1	2	4	216	0	6	6	1	457	7	"onvriendelijk"	0	2
"4326"	34	"v"	102	4	1	1	1	216	0	6	6	1	553	1	"onsympathiek"	0	3
"4327"	34	"v"	103	4	1	2	3	216	1	5	5	1	458	7	"aangenaam"	0	3
"4328"	34	"v"	104	4	1	1	7	216	1	5	5	1	458	1	"liefhebbend"	0	3
"4329"	34	"v"	105	4	1	2	2	216	0	6	6	1	529	7	"stug"	1	1
"4330"	34	"v"	106	4	1	2	4	216	0	6	6	1	465	7	"onvriendelijk"	0	2
"4331"	34	"v"	107	4	1	1	1	216	0	6	6	1	582	1	"humeurig"	0	3
"4332"	34	"v"	108	4	1	1	1	216	1	5	5	1	492	1	"aangenaam"	0	3
"4333"	34	"v"	109	4	1	1	5	216	0	6	6	1	423	1	"stug"	0	2
"4334"	34	"v"	110	4	1	2	3	216	0	6	6	1	403	1	"onaardig"	0	3
"4335"	34	"v"	111	4	1	2	4	216	1	5	5	1	482	7	"lief"	0	2
"4336"	34	"v"	112	4	1	2	4	216	1	5	5	1	592	7	"liefhebbend"	0	2
"4337"	34	"v"	113	4	1	2	6	216	1	5	5	1	722	6	"sympathiek"	1	1
"4338"	34	"v"	114	4	1	2	4	216	1	5	5	1	454	7	"aangenaam"	0	2
"4339"	34	"v"	115	4	1	2	6	216	1	5	5	1	467	7	"aangenaam"	1	1
"4340"	34	"v"	116	4	1	2	4	216	0	6	6	1	486	7	"irritant"	0	2
"4341"	34	"v"	117	4	1	1	7	216	1	5	5	1	561	7	"sympathiek"	0	3
"4342"	34	"v"	118	4	1	2	3	216	0	6	6	1	510	6	"stug"	0	3
"4343"	34	"v"	119	4	1	2	3	216	1	5	5	1	478	7	"sympathiek"	0	3
"4344"	34	"v"	120	4	1	2	2	216	0	6	6	1	436	1	"onsympathiek"	1	1
"4345"	34	"v"	121	4	1	1	0	216	1	5	5	1	485	7	"liefhebbend"	1	1
"4346"	34	"v"	122	4	1	1	5	216	1	5	5	1	629	1	"aangenaam"	0	2
"4347"	34	"v"	123	4	1	2	2	216	1	5	5	1	702	1	"sympathiek"	1	1
"4348"	34	"v"	124	4	1	2	2	216	0	6	6	1	496	7	"onsympathiek"	1	1
"4349"	34	"v"	125	4	1	1	5	216	0	6	6	1	725	9	"humeurig"	0	2
"4350"	34	"v"	126	4	1	2	6	216	1	5	5	1	568	7	"liefhebbend"	1	1
"4351"	34	"v"	127	4	1	2	4	216	0	6	6	1	455	7	"onvriendelijk"	0	2
"4352"	34	"v"	128	4	1	1	0	216	0	6	6	1	523	7	"humeurig"	1	1
"4353"	35	"v"	1	1	1	2	5	216	1	5	5	1	747	7	"aangenaam"	1	1
"4354"	35	"v"	2	1	1	2	4	216	1	5	5	1	616	1	"liefhebbend"	0	3
"4356"	35	"v"	4	1	1	1	0	216	0	6	6	1	710	7	"onsympathiek"	0	3
"4357"	35	"v"	5	1	1	1	7	216	0	6	6	1	696	8	"stug"	0	2
"4358"	35	"v"	6	1	1	1	2	216	1	5	5	1	643	7	"aangenaam"	1	1
"4359"	35	"v"	7	1	1	2	4	216	0	6	6	1	685	7	"onaardig"	0	3
"4360"	35	"v"	8	1	1	2	1	216	1	5	5	1	634	7	"vriendelijk"	1	1
"4361"	35	"v"	9	1	1	1	7	216	1	5	5	1	497	7	"aangenaam"	0	2
"4362"	35	"v"	10	1	1	1	6	216	1	5	5	1	461	7	"liefhebbend"	1	1
"4363"	35	"v"	11	1	1	2	4	216	0	6	6	1	533	1	"onvriendelijk"	0	3
"4364"	35	"v"	12	1	1	1	6	216	0	6	6	1	580	9	"irritant"	1	1
"4365"	35	"v"	13	1	1	2	5	216	1	5	5	1	577	7	"vriendelijk"	1	1
"4366"	35	"v"	14	1	1	2	4	216	1	5	5	1	566	1	"vriendelijk"	0	3
"4367"	35	"v"	15	1	1	2	1	216	0	6	6	1	528	7	"stug"	1	1
"4368"	35	"v"	16	1	1	2	3	216	0	6	6	1	450	10	"onaardig"	1	1
"4369"	35	"v"	17	1	1	1	0	216	1	5	5	1	496	7	"lief"	0	3
"4370"	35	"v"	18	1	1	2	4	216	0	6	6	1	506	6	"onsympathiek"	0	3
"4371"	35	"v"	19	1	1	1	0	216	0	6	6	1	457	1	"stug"	0	3
"4372"	35	"v"	20	1	1	2	5	216	1	5	5	1	484	1	"mooi"	1	1
"4373"	35	"v"	21	1	1	2	1	216	1	5	5	1	447	9	"lief"	1	1
"4374"	35	"v"	22	1	1	1	2	216	0	6	6	1	538	16	"stug"	1	1
"4375"	35	"v"	23	1	1	1	0	216	0	6	6	1	457	1	"irritant"	0	3
"4376"	35	"v"	24	1	1	1	6	216	0	6	6	1	519	1	"onsympathiek"	1	1
"4377"	35	"v"	25	1	1	1	2	216	1	5	5	1	644	7	"lief"	1	1
"4379"	35	"v"	27	1	1	2	3	216	1	5	5	1	572	1	"sympathiek"	1	1
"4380"	35	"v"	28	1	1	2	5	216	0	6	6	1	427	1	"onvriendelijk"	1	1
"4381"	35	"v"	29	1	1	1	0	216	0	6	6	1	451	7	"onsympathiek"	0	3
"4383"	35	"v"	31	1	1	2	3	216	0	6	6	1	476	6	"onaardig"	1	1
"4384"	35	"v"	32	1	1	1	7	216	0	6	6	1	558	1	"onvriendelijk"	0	2
"4385"	35	"v"	33	2	1	1	2	216	1	5	5	1	466	1	"sympathiek"	1	1
"4386"	35	"v"	34	2	1	1	6	216	0	6	6	1	461	1	"onsympathiek"	1	1
"4387"	35	"v"	35	2	1	1	0	216	1	5	5	1	407	1	"aangenaam"	0	3
"4388"	35	"v"	36	2	1	2	4	216	1	5	5	1	358	7	"sympathiek"	0	3
"4389"	35	"v"	37	2	1	1	6	216	0	6	6	1	525	6	"stug"	1	1
"4390"	35	"v"	38	2	1	2	5	216	0	6	6	1	464	7	"onsympathiek"	1	1
"4391"	35	"v"	39	2	1	2	1	216	0	6	6	1	451	7	"irritant"	1	1
"4392"	35	"v"	40	2	1	1	7	216	0	6	6	1	458	1	"stug"	0	2
"4393"	35	"v"	41	2	1	2	3	216	1	5	5	1	556	1	"aangenaam"	1	1
"4394"	35	"v"	42	2	1	2	5	216	1	5	5	1	514	6	"aangenaam"	1	1
"4395"	35	"v"	43	2	1	2	4	216	0	6	6	1	503	1	"onaardig"	0	3
"4396"	35	"v"	44	2	1	2	5	216	0	6	6	1	487	1	"onsympathiek"	1	1
"4397"	35	"v"	45	2	1	2	1	216	1	5	5	1	501	1	"mooi"	1	1
"4398"	35	"v"	46	2	1	2	1	216	0	6	6	1	418	1	"onaardig"	1	1
"4400"	35	"v"	48	2	1	1	0	216	1	5	5	1	574	1	"liefhebbend"	0	3
"4401"	35	"v"	49	2	1	1	2	216	1	5	5	1	629	7	"sympathiek"	1	1
"4402"	35	"v"	50	2	1	2	1	216	0	6	6	1	592	1	"humeurig"	1	1
"4403"	35	"v"	51	2	1	2	1	216	0	6	6	1	421	1	"onsympathiek"	1	1
"4404"	35	"v"	52	2	1	1	0	216	0	6	6	1	445	1	"stug"	0	3
"4405"	35	"v"	53	2	1	1	7	216	1	5	5	1	572	7	"sympathiek"	0	2
"4406"	35	"v"	54	2	1	1	2	216	0	6	6	1	682	1	"onaardig"	1	1
"4407"	35	"v"	55	2	1	2	4	216	0	6	6	1	593	7	"humeurig"	0	3
"4408"	35	"v"	56	2	1	2	3	216	1	5	5	1	570	1	"aangenaam"	1	1
"4409"	35	"v"	57	2	1	1	0	216	0	6	6	1	488	7	"onvriendelijk"	0	3
"4410"	35	"v"	58	2	1	2	1	216	1	5	5	1	751	1	"aangenaam"	1	1
"4411"	35	"v"	59	2	1	2	1	216	0	6	6	1	597	7	"onaardig"	1	1
"4412"	35	"v"	60	2	1	2	4	216	0	6	6	1	525	7	"humeurig"	0	3
"4413"	35	"v"	61	2	1	1	6	216	1	5	5	1	465	7	"aangenaam"	1	1
"4414"	35	"v"	62	2	1	1	7	216	0	6	6	1	549	7	"humeurig"	0	2
"4415"	35	"v"	63	2	1	1	7	216	1	5	5	1	521	1	"vriendelijk"	0	2
"4416"	35	"v"	64	2	1	1	6	216	1	5	5	1	513	1	"liefhebbend"	1	1
"4417"	35	"v"	65	3	1	1	0	216	1	5	5	1	582	1	"sympathiek"	0	3
"4418"	35	"v"	66	3	1	1	2	216	1	5	5	1	540	8	"liefhebbend"	1	1
"4419"	35	"v"	67	3	1	1	0	216	1	5	5	1	396	7	"aangenaam"	0	3
"4420"	35	"v"	68	3	1	2	5	216	0	6	6	1	577	10	"onaardig"	1	1
"4421"	35	"v"	69	3	1	1	0	216	1	5	5	1	662	1	"liefhebbend"	0	3
"4422"	35	"v"	70	3	1	2	5	216	0	6	6	1	572	7	"irritant"	1	1
"4424"	35	"v"	72	3	1	1	7	216	0	6	6	1	553	1	"onsympathiek"	0	2
"4425"	35	"v"	73	3	1	2	1	216	1	5	5	1	425	1	"vriendelijk"	1	1
"4426"	35	"v"	74	3	1	2	1	216	0	6	6	1	631	7	"humeurig"	1	1
"4427"	35	"v"	75	3	1	2	5	216	1	5	5	1	807	1	"aangenaam"	1	1
"4428"	35	"v"	76	3	1	1	6	216	1	5	5	1	604	1	"liefhebbend"	1	1
"4429"	35	"v"	77	3	1	1	6	216	1	5	5	1	490	10	"vriendelijk"	1	1
"4430"	35	"v"	78	3	1	2	4	216	1	5	5	1	483	6	"liefhebbend"	0	3
"4431"	35	"v"	79	3	1	1	0	216	0	6	6	1	546	7	"onaardig"	0	3
"4432"	35	"v"	80	3	1	1	2	216	0	6	6	1	587	1	"stug"	1	1
"4433"	35	"v"	81	3	1	2	1	216	1	5	5	1	567	7	"vriendelijk"	1	1
"4434"	35	"v"	82	3	1	2	3	216	0	6	6	1	482	8	"onsympathiek"	1	1
"4436"	35	"v"	84	3	1	2	3	216	1	5	5	1	470	9	"liefhebbend"	1	1
"4437"	35	"v"	85	3	1	1	2	216	0	6	6	1	445	1	"onsympathiek"	1	1
"4438"	35	"v"	86	3	1	1	7	216	1	5	5	1	468	7	"aangenaam"	0	2
"4439"	35	"v"	87	3	1	2	4	216	1	5	5	1	428	7	"vriendelijk"	0	3
"4440"	35	"v"	88	3	1	2	4	216	1	5	5	1	521	7	"sympathiek"	0	3
"4441"	35	"v"	89	3	1	1	7	216	1	5	5	1	408	7	"lief"	0	2
"4442"	35	"v"	90	3	1	1	0	216	1	5	5	1	487	1	"sympathiek"	0	3
"4445"	35	"v"	93	3	1	2	3	216	0	6	6	1	520	1	"stug"	1	1
"4446"	35	"v"	94	3	1	1	2	216	0	6	6	1	589	6	"irritant"	1	1
"4447"	35	"v"	95	3	1	1	7	216	1	5	5	1	582	8	"sympathiek"	0	2
"4448"	35	"v"	96	3	1	1	0	216	1	5	5	1	524	1	"mooi"	0	3
"4449"	35	"v"	97	4	1	2	4	216	0	6	6	1	445	1	"onvriendelijk"	0	3
"4450"	35	"v"	98	4	1	1	7	216	0	6	6	1	458	1	"onaardig"	0	2
"4451"	35	"v"	99	4	1	2	1	216	1	5	5	1	442	1	"mooi"	1	1
"4452"	35	"v"	100	4	1	2	5	216	0	6	6	1	473	1	"onsympathiek"	1	1
"4453"	35	"v"	101	4	1	1	2	216	0	6	6	1	387	1	"irritant"	1	1
"4454"	35	"v"	102	4	1	1	7	216	1	5	5	1	409	7	"mooi"	0	2
"4455"	35	"v"	103	4	1	2	3	216	1	5	5	1	534	1	"mooi"	1	1
"4456"	35	"v"	104	4	1	2	3	216	0	6	6	1	484	7	"stug"	1	1
"4458"	35	"v"	106	4	1	2	4	216	1	5	5	1	584	1	"aangenaam"	0	3
"4459"	35	"v"	107	4	1	1	2	216	0	6	6	1	569	1	"irritant"	1	1
"4460"	35	"v"	108	4	1	1	6	216	0	6	6	1	538	7	"onvriendelijk"	1	1
"4461"	35	"v"	109	4	1	1	2	216	1	5	5	1	773	8	"sympathiek"	1	1
"4462"	35	"v"	110	4	1	2	3	216	0	6	6	1	598	1	"onvriendelijk"	1	1
"4463"	35	"v"	111	4	1	2	5	216	0	6	6	1	499	1	"stug"	1	1
"4464"	35	"v"	112	4	1	1	0	216	0	6	6	1	435	7	"onaardig"	0	3
"4465"	35	"v"	113	4	1	2	3	216	1	5	5	1	482	20	"lief"	1	1
"4466"	35	"v"	114	4	1	1	6	216	0	6	6	1	420	8	"stug"	1	1
"4467"	35	"v"	115	4	1	2	1	216	1	5	5	1	630	1	"aangenaam"	1	1
"4468"	35	"v"	116	4	1	1	7	216	0	6	6	1	449	1	"onsympathiek"	0	2
"4469"	35	"v"	117	4	1	1	6	216	1	5	5	1	507	7	"lief"	1	1
"4470"	35	"v"	118	4	1	2	5	216	1	5	5	1	572	1	"vriendelijk"	1	1
"4471"	35	"v"	119	4	1	1	6	216	0	6	6	1	683	6	"humeurig"	1	1
"4472"	35	"v"	120	4	1	1	6	216	0	6	6	1	443	6	"onvriendelijk"	1	1
"4473"	35	"v"	121	4	1	2	5	216	1	5	5	1	604	7	"liefhebbend"	1	1
"4474"	35	"v"	122	4	1	1	2	216	1	5	5	1	544	7	"lief"	1	1
"4475"	35	"v"	123	4	1	2	3	216	0	6	6	1	602	7	"humeurig"	1	1
"4476"	35	"v"	124	4	1	2	4	216	1	5	5	1	602	7	"vriendelijk"	0	3
"4477"	35	"v"	125	4	1	2	5	216	1	5	5	1	483	1	"vriendelijk"	1	1
"4478"	35	"v"	126	4	1	2	3	216	1	5	5	1	487	1	"mooi"	1	1
"4479"	35	"v"	127	4	1	2	1	216	0	6	6	1	548	7	"irritant"	1	1
"4480"	35	"v"	128	4	1	1	2	216	0	6	6	1	440	1	"onvriendelijk"	1	1
"4481"	36	"v"	1	1	2	1	7	216	1	6	6	1	792	7	"aangenaam"	0	3
"4482"	36	"v"	2	1	2	1	7	216	1	6	6	1	605	7	"liefhebbend"	0	3
"4483"	36	"v"	3	1	2	1	2	216	0	5	5	1	643	1	"onaardig"	1	1
"4484"	36	"v"	4	1	2	1	6	216	0	5	5	1	669	6	"onsympathiek"	1	1
"4485"	36	"v"	5	1	2	2	5	216	1	6	6	1	680	1	"mooi"	1	1
"4487"	36	"v"	7	1	2	2	1	216	1	6	6	1	798	14	"lief"	1	1
"4488"	36	"v"	8	1	2	1	0	216	0	5	5	1	804	1	"stug"	1	1
"4489"	36	"v"	9	1	2	2	1	216	1	6	6	1	708	1	"vriendelijk"	1	1
"4490"	36	"v"	10	1	2	1	0	216	0	5	5	1	709	1	"stug"	1	1
"4492"	36	"v"	12	1	2	1	7	216	0	5	5	1	629	1	"stug"	0	3
"4493"	36	"v"	13	1	2	2	3	216	1	6	6	1	723	7	"liefhebbend"	1	1
"4494"	36	"v"	14	1	2	1	6	216	1	6	6	1	729	7	"mooi"	1	1
"4495"	36	"v"	15	1	2	1	2	216	0	5	5	1	728	9	"irritant"	1	1
"4496"	36	"v"	16	1	2	2	5	216	1	6	6	1	691	7	"liefhebbend"	1	1
"4497"	36	"v"	17	1	2	1	0	216	0	5	5	1	1061	7	"humeurig"	1	1
"4498"	36	"v"	18	1	2	2	5	216	0	5	5	1	764	7	"stug"	1	1
"4499"	36	"v"	19	1	2	2	4	216	0	5	5	1	628	1	"irritant"	0	2
"4500"	36	"v"	20	1	2	2	4	216	0	5	5	1	810	1	"humeurig"	0	2
"4501"	36	"v"	21	1	2	1	6	216	1	6	6	1	619	6	"lief"	1	1
"4502"	36	"v"	22	1	2	1	2	216	0	5	5	1	869	7	"humeurig"	1	1
"4503"	36	"v"	23	1	2	1	2	216	1	6	6	1	746	7	"lief"	1	1
"4504"	36	"v"	24	1	2	1	6	216	0	5	5	1	658	7	"humeurig"	1	1
"4505"	36	"v"	25	1	2	1	2	216	1	6	6	1	723	8	"liefhebbend"	1	1
"4506"	36	"v"	26	1	2	1	0	216	1	6	6	1	728	10	"sympathiek"	1	1
"4507"	36	"v"	27	1	2	2	5	216	1	6	6	1	657	1	"aangenaam"	1	1
"4508"	36	"v"	28	1	2	1	7	216	1	6	6	1	579	1	"lief"	0	3
"4509"	36	"v"	29	1	2	2	5	216	1	6	6	1	558	1	"lief"	1	1
